census_t_1,quarter,year.x,total,econ_crime,violent_crime,drug_crime,no_units,pop,crime_rate,stock_units,adj_population,crime_rate_adj
17031160900,4,2007,44,36,1,7,0,2583,17.0344560588463,0,2583,17.0344560588463
17031160900,1,2008,26,19,1,6,0,2583,10.0658149438637,0,2583,10.0658149438637
17031160900,2,2008,36,25,5,6,0,2583,13.9372822299652,0,2583,13.9372822299652
17031160900,3,2008,50,47,2,1,0,2583,19.3573364305072,0,2583,19.3573364305072
17031160900,4,2008,43,37,2,4,0,2583,16.6473093302362,0,2583,16.6473093302362
17031160900,1,2009,31,24,4,3,0,2583,12.0015485869144,0,2583,12.0015485869144
17031160900,2,2009,53,42,0,11,0,2583,20.5187766163376,0,2583,20.5187766163376
17031160900,3,2009,60,54,2,4,0,2583,23.2288037166086,0,2583,23.2288037166086
17031160900,4,2009,41,34,3,4,0,2583,15.8730158730159,0,2583,15.8730158730159
17031160900,1,2010,32,25,4,3,0,2583,12.3886953155246,0,2583,12.3886953155246
17031160900,2,2010,47,41,2,4,0,2583,18.1958962446767,0,2583,18.1958962446767
17031160900,3,2010,48,43,2,3,0,2583,18.5830429732869,0,2583,18.5830429732869
17031160900,4,2010,30,27,0,3,0,2583,11.6144018583043,0,2583,11.6144018583043
17031161000,1,1999,28,24,4,0,0,2025,13.8271604938272,0,2025,13.8271604938272
17031161000,2,1999,33,31,1,1,0,2025,16.2962962962963,0,2025,16.2962962962963
17031161000,3,1999,37,33,2,2,0,2025,18.2716049382716,0,2025,18.2716049382716
17031161000,4,1999,41,31,2,8,0,2025,20.2469135802469,0,2025,20.2469135802469
17031161000,1,2000,30,21,1,8,0,2025,14.8148148148148,0,2025,14.8148148148148
17031161000,2,2000,26,23,2,1,0,2025,12.8395061728395,0,2025,12.8395061728395
17031161000,3,2000,30,27,1,2,0,2025,14.8148148148148,0,2025,14.8148148148148
17031161000,4,2000,23,20,2,1,0,2025,11.358024691358,0,2025,11.358024691358
17031161000,1,2001,20,16,1,3,0,2025,9.87654320987654,0,2025,9.87654320987654
17031161000,2,2001,30,23,1,6,0,2025,14.8148148148148,0,2025,14.8148148148148
17031161000,3,2001,36,34,0,2,0,2025,17.7777777777778,0,2025,17.7777777777778
17031161000,4,2001,41,35,2,4,0,2025,20.2469135802469,0,2025,20.2469135802469
17031161000,1,2002,23,22,1,0,0,2025,11.358024691358,0,2025,11.358024691358
17031161000,2,2002,39,31,4,4,0,2025,19.2592592592593,0,2025,19.2592592592593
17031161000,3,2002,35,33,2,0,0,2025,17.283950617284,0,2025,17.283950617284
17031161000,4,2002,25,20,2,3,0,2025,12.3456790123457,0,2025,12.3456790123457
17031161000,1,2003,39,30,1,8,0,2025,19.2592592592593,0,2025,19.2592592592593
17031161000,2,2003,23,21,1,1,0,2025,11.358024691358,0,2025,11.358024691358
17031161000,3,2003,23,22,1,0,0,2025,11.358024691358,0,2025,11.358024691358
17031161000,4,2003,30,27,1,2,0,2025,14.8148148148148,0,2025,14.8148148148148
17031161000,1,2004,28,27,0,1,0,2025,13.8271604938272,0,2025,13.8271604938272
17031161000,2,2004,26,21,0,5,0,2025,12.8395061728395,0,2025,12.8395061728395
17031161000,3,2004,16,13,1,2,0,2025,7.90123456790124,0,2025,7.90123456790124
17031161000,4,2004,21,20,0,1,0,2025,10.3703703703704,0,2025,10.3703703703704
17031161000,1,2005,25,19,2,4,0,2025,12.3456790123457,0,2025,12.3456790123457
17031161000,2,2005,36,26,2,8,0,2025,17.7777777777778,0,2025,17.7777777777778
17031161000,3,2005,24,23,0,1,0,2025,11.8518518518519,0,2025,11.8518518518519
17031161000,4,2005,26,20,2,4,0,2025,12.8395061728395,0,2025,12.8395061728395
17031161000,1,2006,16,12,0,4,0,2025,7.90123456790124,0,2025,7.90123456790124
17031161000,2,2006,21,18,1,2,0,2025,10.3703703703704,0,2025,10.3703703703704
17031161000,3,2006,30,28,1,1,0,2025,14.8148148148148,0,2025,14.8148148148148
17031161000,4,2006,22,22,0,0,0,2025,10.8641975308642,0,2025,10.8641975308642
17031161000,1,2007,19,15,1,3,0,2025,9.38271604938272,0,2025,9.38271604938272
17031161000,2,2007,23,20,2,1,0,2025,11.358024691358,0,2025,11.358024691358
17031161000,3,2007,19,16,0,3,0,2025,9.38271604938272,0,2025,9.38271604938272
17031161000,4,2007,20,19,0,1,0,2025,9.87654320987654,0,2025,9.87654320987654
17031161000,1,2008,19,18,0,1,0,2025,9.38271604938272,0,2025,9.38271604938272
17031161000,2,2008,21,17,2,2,0,2025,10.3703703703704,0,2025,10.3703703703704
17031161000,3,2008,20,19,1,0,0,2025,9.87654320987654,0,2025,9.87654320987654
17031161000,4,2008,17,16,1,0,0,2025,8.39506172839506,0,2025,8.39506172839506
17031161000,1,2009,19,15,1,3,0,2025,9.38271604938272,0,2025,9.38271604938272
17031161000,2,2009,28,25,3,0,0,2025,13.8271604938272,0,2025,13.8271604938272
17031161000,3,2009,26,24,1,1,0,2025,12.8395061728395,0,2025,12.8395061728395
17031161000,4,2009,27,23,1,3,0,2025,13.3333333333333,0,2025,13.3333333333333
17031161000,1,2010,20,19,1,0,0,2025,9.87654320987654,0,2025,9.87654320987654
17031161000,2,2010,28,26,0,2,0,2025,13.8271604938272,0,2025,13.8271604938272
17031161000,3,2010,31,28,0,3,0,2025,15.3086419753086,0,2025,15.3086419753086
17031161000,4,2010,22,20,0,2,0,2025,10.8641975308642,0,2025,10.8641975308642
17031161100,1,1999,33,29,2,2,0,1945,16.9665809768638,0,1945,16.9665809768638
17031161100,2,1999,60,59,0,1,0,1945,30.8483290488432,0,1945,30.8483290488432
17031161100,3,1999,45,42,1,2,0,1945,23.1362467866324,0,1945,23.1362467866324
17031161100,4,1999,64,60,2,2,0,1945,32.9048843187661,0,1945,32.9048843187661
17031161100,1,2000,56,51,4,1,0,1945,28.7917737789203,0,1945,28.7917737789203
17031161100,2,2000,59,55,0,4,0,1945,30.3341902313625,0,1945,30.3341902313625
17031161100,3,2000,78,71,4,3,0,1945,40.1028277634962,0,1945,40.1028277634962
17031161100,4,2000,55,55,0,0,0,1945,28.2776349614396,0,1945,28.2776349614396
17031161100,1,2001,47,34,6,7,0,1945,24.1645244215938,0,1945,24.1645244215938
17031161100,2,2001,47,41,2,4,0,1945,24.1645244215938,0,1945,24.1645244215938
17031161100,3,2001,65,57,5,3,0,1945,33.4190231362468,0,1945,33.4190231362468
17031161100,4,2001,42,39,2,1,0,1945,21.5938303341902,0,1945,21.5938303341902
17031161100,1,2002,42,39,0,3,0,1945,21.5938303341902,0,1945,21.5938303341902
17031161100,2,2002,56,56,0,0,0,1945,28.7917737789203,0,1945,28.7917737789203
17031161100,3,2002,62,56,3,3,0,1945,31.8766066838046,0,1945,31.8766066838046
17031161100,4,2002,65,58,3,4,0,1945,33.4190231362468,0,1945,33.4190231362468
17031161100,1,2003,47,46,0,1,0,1945,24.1645244215938,0,1945,24.1645244215938
17031161100,2,2003,63,58,3,2,0,1945,32.3907455012853,0,1945,32.3907455012853
17031161100,3,2003,51,49,0,2,0,1945,26.2210796915167,0,1945,26.2210796915167
17031161100,4,2003,56,54,2,0,0,1945,28.7917737789203,0,1945,28.7917737789203
17031161100,1,2004,40,37,3,0,0,1945,20.5655526992288,0,1945,20.5655526992288
17031161100,2,2004,51,49,1,1,0,1945,26.2210796915167,0,1945,26.2210796915167
17031161100,3,2004,50,48,1,1,0,1945,25.706940874036,0,1945,25.706940874036
17031161100,4,2004,39,36,1,2,0,1945,20.0514138817481,0,1945,20.0514138817481
17031161100,1,2005,38,30,1,7,0,1945,19.5372750642674,0,1945,19.5372750642674
17031161100,2,2005,40,34,0,6,0,1945,20.5655526992288,0,1945,20.5655526992288
17031161100,3,2005,50,48,0,2,0,1945,25.706940874036,0,1945,25.706940874036
17031161100,4,2005,39,35,1,3,0,1945,20.0514138817481,0,1945,20.0514138817481
17031161100,1,2006,41,35,2,4,0,1945,21.0796915167095,0,1945,21.0796915167095
17031161100,2,2006,29,27,1,1,0,1945,14.9100257069409,0,1945,14.9100257069409
17031161100,3,2006,43,43,0,0,0,1945,22.107969151671,0,1945,22.107969151671
17031161100,4,2006,33,33,0,0,0,1945,16.9665809768638,0,1945,16.9665809768638
17031161100,1,2007,28,25,1,2,0,1945,14.3958868894602,0,1945,14.3958868894602
17031161100,2,2007,29,29,0,0,0,1945,14.9100257069409,0,1945,14.9100257069409
17031161100,3,2007,34,29,1,4,0,1945,17.4807197943445,0,1945,17.4807197943445
17031161100,4,2007,28,26,0,2,0,1945,14.3958868894602,0,1945,14.3958868894602
17031161100,1,2008,33,27,2,4,0,1945,16.9665809768638,0,1945,16.9665809768638
17031161100,2,2008,47,43,1,3,0,1945,24.1645244215938,0,1945,24.1645244215938
17031161100,3,2008,54,53,0,1,0,1945,27.7634961439589,0,1945,27.7634961439589
17031161100,4,2008,49,45,3,1,0,1945,25.1928020565553,0,1945,25.1928020565553
17031161100,1,2009,29,29,0,0,0,1945,14.9100257069409,0,1945,14.9100257069409
17031161100,2,2009,35,32,2,1,0,1945,17.9948586118252,0,1945,17.9948586118252
17031161100,3,2009,25,23,0,2,0,1945,12.853470437018,0,1945,12.853470437018
17031161100,4,2009,33,32,0,1,0,1945,16.9665809768638,0,1945,16.9665809768638
17031161100,1,2010,20,19,1,0,0,1945,10.2827763496144,0,1945,10.2827763496144
17031161100,2,2010,34,31,0,3,0,1945,17.4807197943445,0,1945,17.4807197943445
17031161100,3,2010,32,26,3,3,0,1945,16.452442159383,0,1945,16.452442159383
17031161100,4,2010,26,23,0,3,0,1945,13.3676092544987,0,1945,13.3676092544987
17031161200,1,1999,23,15,4,3,0,2922,7.87132101300479,0,2922,7.87132101300479
17031161200,2,1999,31,25,3,3,0,2922,10.6091718001369,0,2922,10.6091718001369
17031161200,3,1999,31,26,2,3,0,2922,10.6091718001369,0,2922,10.6091718001369
17031161200,4,1999,33,24,2,7,0,2922,11.2936344969199,0,2922,11.2936344969199
17031161200,1,2000,32,28,2,2,0,2922,10.9514031485284,0,2922,10.9514031485284
17031161200,2,2000,32,23,2,7,0,2922,10.9514031485284,0,2922,10.9514031485284
17031161200,3,2000,24,16,3,5,0,2922,8.21355236139631,0,2922,8.21355236139631
17031161200,4,2000,35,26,4,5,0,2922,11.9780971937029,0,2922,11.9780971937029
17031161200,1,2001,36,18,6,12,0,2922,12.3203285420945,0,2922,12.3203285420945
17031161200,2,2001,28,18,1,9,0,2922,9.58247775496235,0,2922,9.58247775496235
17031161200,3,2001,37,27,4,6,0,2922,12.662559890486,0,2922,12.662559890486
17031161200,4,2001,22,18,2,2,0,2922,7.52908966461328,0,2922,7.52908966461328
17031161200,1,2002,44,31,2,11,0,2922,15.0581793292266,0,2922,15.0581793292266
17031161200,2,2002,23,16,2,5,0,2922,7.87132101300479,0,2922,7.87132101300479
17031161200,3,2002,40,37,2,1,0,2922,13.6892539356605,0,2922,13.6892539356605
17031161200,4,2002,33,22,4,7,0,2922,11.2936344969199,0,2922,11.2936344969199
17031161200,1,2003,25,15,6,4,0,2922,8.55578370978782,0,2922,8.55578370978782
17031161200,2,2003,38,34,3,1,0,2922,13.0047912388775,0,2922,13.0047912388775
17031161200,3,2003,36,26,2,8,0,2922,12.3203285420945,0,2922,12.3203285420945
17031161200,4,2003,29,19,4,6,0,2922,9.92470910335387,0,2922,9.92470910335387
17031161200,1,2004,37,16,2,19,0,2922,12.662559890486,0,2922,12.662559890486
17031161200,2,2004,25,15,5,5,0,2922,8.55578370978782,0,2922,8.55578370978782
17031161200,3,2004,29,21,2,6,0,2922,9.92470910335387,0,2922,9.92470910335387
17031161200,4,2004,30,14,1,16,0,2922,10.2669404517454,0,2922,10.2669404517454
17031161200,1,2005,24,12,2,10,0,2922,8.21355236139631,0,2922,8.21355236139631
17031161200,2,2005,35,29,3,3,0,2922,11.9780971937029,0,2922,11.9780971937029
17031161200,3,2005,30,21,2,7,0,2922,10.2669404517454,0,2922,10.2669404517454
17031161200,4,2005,24,19,1,4,0,2922,8.21355236139631,0,2922,8.21355236139631
17031161200,1,2006,33,19,4,10,0,2922,11.2936344969199,0,2922,11.2936344969199
17031161200,2,2006,18,15,0,3,0,2922,6.16016427104723,0,2922,6.16016427104723
17031161200,3,2006,16,13,1,2,0,2922,5.4757015742642,0,2922,5.4757015742642
17031161200,4,2006,34,26,3,5,0,2922,11.6358658453114,0,2922,11.6358658453114
17031161200,1,2007,34,22,2,10,0,2922,11.6358658453114,0,2922,11.6358658453114
17031161200,2,2007,37,26,3,8,0,2922,12.662559890486,0,2922,12.662559890486
17031161200,3,2007,30,21,3,6,0,2922,10.2669404517454,0,2922,10.2669404517454
17031161200,4,2007,22,14,1,7,0,2922,7.52908966461328,0,2922,7.52908966461328
17031161200,1,2008,26,15,4,7,0,2922,8.89801505817933,0,2922,8.89801505817933
17031161200,2,2008,28,23,3,2,0,2922,9.58247775496235,0,2922,9.58247775496235
17031161200,3,2008,21,16,3,2,0,2922,7.18685831622177,0,2922,7.18685831622177
17031161200,4,2008,26,19,2,5,0,2922,8.89801505817933,0,2922,8.89801505817933
17031161200,1,2009,26,19,3,4,0,2922,8.89801505817933,0,2922,8.89801505817933
17031161200,2,2009,21,14,5,2,0,2922,7.18685831622177,0,2922,7.18685831622177
17031161200,3,2009,26,19,3,4,0,2922,8.89801505817933,0,2922,8.89801505817933
17031161200,4,2009,36,30,3,3,0,2922,12.3203285420945,0,2922,12.3203285420945
17031161200,1,2010,23,8,3,12,0,2922,7.87132101300479,0,2922,7.87132101300479
17031161200,2,2010,27,17,0,10,0,2922,9.24024640657084,0,2922,9.24024640657084
17031161200,3,2010,31,21,4,6,0,2922,10.6091718001369,0,2922,10.6091718001369
17031161200,4,2010,36,24,1,11,0,2922,12.3203285420945,0,2922,12.3203285420945
17031161300,1,1999,43,37,1,5,0,4756,9.04121110176619,0,4756,9.04121110176619
17031161300,2,1999,53,40,6,7,0,4756,11.1438183347351,0,4756,11.1438183347351
17031161300,3,1999,54,49,4,1,0,4756,11.354079058032,0,4756,11.354079058032
17031161300,4,1999,37,34,2,1,0,4756,7.77964676198486,0,4756,7.77964676198486
17031161300,1,2000,35,30,2,3,0,4756,7.35912531539109,0,4756,7.35912531539109
17031161300,2,2000,37,30,4,3,0,4756,7.77964676198486,0,4756,7.77964676198486
17031161300,3,2000,66,60,1,5,0,4756,13.8772077375946,0,4756,13.8772077375946
17031161300,4,2000,44,37,4,3,0,4756,9.25147182506308,0,4756,9.25147182506308
17031161300,1,2001,40,23,5,12,0,4756,8.41042893187553,0,4756,8.41042893187553
17031161300,2,2001,42,31,5,6,0,4756,8.8309503784693,0,4756,8.8309503784693
17031161300,3,2001,47,42,1,4,0,4756,9.88225399495374,0,4756,9.88225399495374
17031161300,4,2001,58,50,1,7,0,4756,12.1951219512195,0,4756,12.1951219512195
17031161300,1,2002,50,42,1,7,0,4756,10.5130361648444,0,4756,10.5130361648444
17031161300,2,2002,39,37,1,1,0,4756,8.20016820857864,0,4756,8.20016820857864
17031161300,3,2002,61,58,2,1,0,4756,12.8259041211102,0,4756,12.8259041211102
17031161300,4,2002,52,43,3,6,0,4756,10.9335576114382,0,4756,10.9335576114382
17031161300,1,2003,49,33,4,12,0,4756,10.3027754415475,0,4756,10.3027754415475
17031161300,2,2003,53,47,5,1,0,4756,11.1438183347351,0,4756,11.1438183347351
17031161300,3,2003,41,37,2,2,0,4756,8.62068965517241,0,4756,8.62068965517241
17031161300,4,2003,36,28,2,6,0,4756,7.56938603868797,0,4756,7.56938603868797
17031161300,1,2004,40,29,7,4,0,4756,8.41042893187553,0,4756,8.41042893187553
17031161300,2,2004,35,29,1,5,0,4756,7.35912531539109,0,4756,7.35912531539109
17031161300,3,2004,40,37,2,1,0,4756,8.41042893187553,0,4756,8.41042893187553
17031161300,4,2004,43,34,0,9,0,4756,9.04121110176619,0,4756,9.04121110176619
17031161300,1,2005,30,25,0,5,0,4756,6.30782169890664,0,4756,6.30782169890664
17031161300,2,2005,37,28,2,7,0,4756,7.77964676198486,0,4756,7.77964676198486
17031161300,3,2005,32,27,3,2,0,4756,6.72834314550042,0,4756,6.72834314550042
17031161300,4,2005,33,30,1,2,0,4756,6.93860386879731,0,4756,6.93860386879731
17031161300,1,2006,39,28,2,9,0,4756,8.20016820857864,0,4756,8.20016820857864
17031161300,2,2006,34,28,0,6,0,4756,7.1488645920942,0,4756,7.1488645920942
17031161300,3,2006,34,29,4,1,0,4756,7.1488645920942,0,4756,7.1488645920942
17031161300,4,2006,42,28,3,11,0,4756,8.8309503784693,0,4756,8.8309503784693
17031161300,1,2007,31,27,1,3,0,4756,6.51808242220353,0,4756,6.51808242220353
17031161300,2,2007,34,30,2,2,0,4756,7.1488645920942,0,4756,7.1488645920942
17031161300,3,2007,61,49,4,8,0,4756,12.8259041211102,0,4756,12.8259041211102
17031161300,4,2007,18,17,0,1,0,4756,3.78469301934399,0,4756,3.78469301934399
17031161300,1,2008,40,33,2,5,0,4756,8.41042893187553,0,4756,8.41042893187553
17031161300,2,2008,44,33,6,5,0,4756,9.25147182506308,0,4756,9.25147182506308
17031161300,3,2008,40,29,5,6,0,4756,8.41042893187553,0,4756,8.41042893187553
17031161300,4,2008,31,25,1,5,0,4756,6.51808242220353,0,4756,6.51808242220353
17031161300,1,2009,32,16,3,13,0,4756,6.72834314550042,0,4756,6.72834314550042
17031161300,2,2009,34,24,5,5,0,4756,7.1488645920942,0,4756,7.1488645920942
17031161300,3,2009,34,27,3,4,0,4756,7.1488645920942,0,4756,7.1488645920942
17031161300,4,2009,43,32,6,5,0,4756,9.04121110176619,0,4756,9.04121110176619
17031161300,1,2010,39,26,2,11,0,4756,8.20016820857864,0,4756,8.20016820857864
17031161300,2,2010,36,28,4,4,0,4756,7.56938603868797,0,4756,7.56938603868797
17031161300,3,2010,31,26,3,2,0,4756,6.51808242220353,0,4756,6.51808242220353
17031161300,4,2010,47,36,2,9,0,4756,9.88225399495374,0,4756,9.88225399495374
17031170100,1,1999,6,3,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,1999,6,4,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,3,1999,9,6,2,0,0,1722,5.22648083623693,0,1722,5.22648083623693
17031170100,4,1999,6,4,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2000,6,3,1,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2000,9,8,1,0,0,1722,5.22648083623693,0,1722,5.22648083623693
17031170100,3,2000,6,5,0,1,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,4,2000,6,4,0,1,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2001,6,4,1,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2001,6,5,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,3,2001,8,4,3,0,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,4,2001,7,6,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,1,2002,6,4,1,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2002,7,5,1,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,3,2002,6,4,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,4,2002,6,5,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2003,8,6,0,0,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,2,2003,7,4,0,2,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,3,2003,6,5,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,4,2003,6,3,1,1,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2004,6,4,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2004,7,5,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,3,2004,7,4,0,1,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,4,2004,6,3,0,2,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2005,10,8,0,1,0,1722,5.80720092915215,0,1722,5.80720092915215
17031170100,2,2005,6,4,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,3,2005,7,6,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,4,2005,6,3,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2006,7,5,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,2,2006,6,3,0,1,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,3,2006,6,4,0,2,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,4,2006,7,5,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,1,2007,6,3,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2007,8,6,0,2,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,3,2007,8,5,0,1,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,4,2007,7,5,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170100,1,2008,6,4,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2008,6,3,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,3,2008,6,3,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,4,2008,8,7,0,0,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,1,2009,6,3,1,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2009,6,5,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,3,2009,6,3,0,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,4,2009,6,4,1,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,1,2010,6,3,1,0,0,1722,3.48432055749129,0,1722,3.48432055749129
17031170100,2,2010,8,6,0,0,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,3,2010,8,4,1,1,0,1722,4.64576074332172,0,1722,4.64576074332172
17031170100,4,2010,7,6,0,0,0,1722,4.0650406504065,0,1722,4.0650406504065
17031170200,1,1999,54,51,2,1,0,3880,13.9175257731959,0,3880,13.9175257731959
17031170200,2,1999,45,42,1,2,0,3880,11.5979381443299,0,3880,11.5979381443299
17031170200,3,1999,58,47,6,5,0,3880,14.9484536082474,0,3880,14.9484536082474
17031170200,4,1999,42,39,2,1,0,3880,10.8247422680412,0,3880,10.8247422680412
17031170200,1,2000,47,41,1,5,0,3880,12.1134020618557,0,3880,12.1134020618557
17031170200,2,2000,62,57,3,2,0,3880,15.979381443299,0,3880,15.979381443299
17031170200,3,2000,50,46,1,3,0,3880,12.8865979381443,0,3880,12.8865979381443
17031170200,4,2000,34,30,3,1,0,3880,8.76288659793815,0,3880,8.76288659793815
17031170200,1,2001,27,24,0,3,0,3880,6.95876288659794,0,3880,6.95876288659794
17031170200,2,2001,40,33,0,7,0,3880,10.3092783505155,0,3880,10.3092783505155
17031170200,3,2001,46,42,3,1,0,3880,11.8556701030928,0,3880,11.8556701030928
17031170200,4,2001,36,35,1,0,0,3880,9.27835051546392,0,3880,9.27835051546392
17031170200,1,2002,41,35,2,4,0,3880,10.5670103092784,0,3880,10.5670103092784
17031170200,2,2002,42,35,2,5,0,3880,10.8247422680412,0,3880,10.8247422680412
17031170200,3,2002,42,40,0,2,0,3880,10.8247422680412,0,3880,10.8247422680412
17031170200,4,2002,62,54,4,4,0,3880,15.979381443299,0,3880,15.979381443299
17031170200,1,2003,35,29,0,6,0,3880,9.02061855670103,0,3880,9.02061855670103
17031170200,2,2003,43,38,1,4,0,3880,11.0824742268041,0,3880,11.0824742268041
17031170200,3,2003,56,53,2,1,0,3880,14.4329896907217,0,3880,14.4329896907217
17031170200,4,2003,34,27,2,5,0,3880,8.76288659793815,0,3880,8.76288659793815
17031170200,1,2004,32,27,0,5,0,3880,8.24742268041237,0,3880,8.24742268041237
17031170200,2,2004,40,34,2,4,0,3880,10.3092783505155,0,3880,10.3092783505155
17031170200,3,2004,46,39,0,7,0,3880,11.8556701030928,0,3880,11.8556701030928
17031170200,4,2004,43,33,2,8,0,3880,11.0824742268041,0,3880,11.0824742268041
17031170200,1,2005,29,28,0,1,0,3880,7.47422680412371,0,3880,7.47422680412371
17031170200,2,2005,43,38,0,5,0,3880,11.0824742268041,0,3880,11.0824742268041
17031170200,3,2005,38,36,0,2,0,3880,9.79381443298969,0,3880,9.79381443298969
17031170200,4,2005,43,39,1,3,0,3880,11.0824742268041,0,3880,11.0824742268041
17031170200,1,2006,50,44,1,5,0,3880,12.8865979381443,0,3880,12.8865979381443
17031170200,2,2006,36,29,3,4,0,3880,9.27835051546392,0,3880,9.27835051546392
17031170200,3,2006,47,41,2,4,0,3880,12.1134020618557,0,3880,12.1134020618557
17031170200,4,2006,31,31,0,0,0,3880,7.98969072164948,0,3880,7.98969072164948
17031170200,1,2007,38,36,0,2,0,3880,9.79381443298969,0,3880,9.79381443298969
17031170200,2,2007,59,47,3,9,0,3880,15.2061855670103,0,3880,15.2061855670103
17031170200,3,2007,37,34,0,3,0,3880,9.53608247422681,0,3880,9.53608247422681
17031170200,4,2007,47,39,4,4,0,3880,12.1134020618557,0,3880,12.1134020618557
17031170200,1,2008,39,35,2,2,0,3880,10.0515463917526,0,3880,10.0515463917526
17031170200,2,2008,48,37,2,9,0,3880,12.3711340206186,0,3880,12.3711340206186
17031170200,3,2008,42,36,1,5,0,3880,10.8247422680412,0,3880,10.8247422680412
17031170200,4,2008,45,39,1,5,0,3880,11.5979381443299,0,3880,11.5979381443299
17031170200,1,2009,48,44,2,2,0,3880,12.3711340206186,0,3880,12.3711340206186
17031170200,2,2009,28,20,2,6,0,3880,7.21649484536083,0,3880,7.21649484536083
17031170200,3,2009,40,33,2,5,0,3880,10.3092783505155,0,3880,10.3092783505155
17031170200,4,2009,49,46,2,1,0,3880,12.6288659793814,0,3880,12.6288659793814
17031170200,1,2010,33,29,0,4,0,3880,8.50515463917526,0,3880,8.50515463917526
17031170200,2,2010,36,34,0,2,0,3880,9.27835051546392,0,3880,9.27835051546392
17031170200,3,2010,29,23,3,3,0,3880,7.47422680412371,0,3880,7.47422680412371
17031170200,4,2010,40,31,3,6,0,3880,10.3092783505155,0,3880,10.3092783505155
17031170300,1,1999,42,36,5,1,0,5113,8.214355564248,0,5113,8.214355564248
17031170300,2,1999,41,35,6,0,0,5113,8.01877566986114,0,5113,8.01877566986114
17031170300,3,1999,31,28,1,2,0,5113,6.06297672599257,0,5113,6.06297672599257
17031170300,4,1999,45,41,3,1,0,5113,8.80109524740857,0,5113,8.80109524740857
17031170300,1,2000,33,29,2,2,0,5113,6.45413651476628,0,5113,6.45413651476628
17031170300,2,2000,50,47,1,2,0,5113,9.77899471934285,0,5113,9.77899471934285
17031170300,3,2000,42,37,4,1,0,5113,8.214355564248,0,5113,8.214355564248
17031170300,4,2000,35,34,1,0,0,5113,6.84529630354,0,5113,6.84529630354
17031170300,1,2001,27,23,2,2,0,5113,5.28065714844514,0,5113,5.28065714844514
17031170300,2,2001,37,34,2,1,0,5113,7.23645609231371,0,5113,7.23645609231371
17031170300,3,2001,33,28,1,4,0,5113,6.45413651476628,0,5113,6.45413651476628
17031170300,4,2001,26,26,0,0,0,5113,5.08507725405828,0,5113,5.08507725405828
17031170300,1,2002,32,26,4,2,0,5113,6.25855662037943,0,5113,6.25855662037943
17031170300,2,2002,32,27,0,5,0,5113,6.25855662037943,0,5113,6.25855662037943
17031170300,3,2002,33,29,3,1,0,5113,6.45413651476628,0,5113,6.45413651476628
17031170300,4,2002,31,27,1,3,0,5113,6.06297672599257,0,5113,6.06297672599257
