monthofyear,year,tractce10,total,econ_crime,violent_crime,drug_crime
5,2008,071200,24,23,1,6
6,2008,071200,15,13,2,1
7,2008,071200,17,17,0,0
8,2008,071200,16,15,1,0
9,2008,071200,24,23,1,4
10,2008,071200,26,24,2,2
11,2008,071200,17,16,1,2
12,2008,071200,22,21,1,0
1,2009,071200,16,15,1,3
2,2009,071200,7,6,1,2
3,2009,071200,19,19,0,2
4,2009,071200,23,23,0,0
5,2009,071200,24,24,0,1
6,2009,071200,18,18,0,2
7,2009,071200,17,17,0,0
8,2009,071200,22,22,0,1
9,2009,071200,14,14,0,1
10,2009,071200,24,23,1,0
11,2009,071200,14,14,0,1
12,2009,071200,14,14,0,0
1,2010,071200,15,14,1,1
2,2010,071200,11,11,0,3
3,2010,071200,10,10,0,0
4,2010,071200,14,13,1,1
5,2010,071200,10,10,0,5
6,2010,071200,24,24,0,0
7,2010,071200,27,27,0,0
8,2010,071200,25,25,0,0
9,2010,071200,17,16,1,1
10,2010,071200,25,25,0,3
11,2010,071200,23,23,0,1
12,2010,071200,21,21,0,1
1,2011,071200,18,17,1,1
2,2011,071200,8,6,2,0
1,1999,071300,27,27,0,1
2,1999,071300,28,27,1,0
3,1999,071300,36,36,0,0
4,1999,071300,44,43,1,2
5,1999,071300,45,43,2,1
6,1999,071300,32,32,0,0
7,1999,071300,46,43,3,0
8,1999,071300,34,33,1,1
9,1999,071300,30,28,2,0
10,1999,071300,32,31,1,0
11,1999,071300,20,20,0,3
12,1999,071300,26,25,1,2
1,2000,071300,23,23,0,3
2,2000,071300,16,16,0,2
3,2000,071300,35,35,0,6
4,2000,071300,30,27,3,2
5,2000,071300,36,36,0,4
6,2000,071300,38,37,1,1
7,2000,071300,34,34,0,0
8,2000,071300,38,37,1,0
9,2000,071300,32,31,1,0
10,2000,071300,42,41,1,0
11,2000,071300,19,19,0,0
12,2000,071300,15,15,0,1
1,2001,071300,21,19,2,0
2,2001,071300,19,18,1,0
3,2001,071300,15,14,1,0
4,2001,071300,17,16,1,1
5,2001,071300,26,26,0,1
6,2001,071300,28,28,0,0
7,2001,071300,32,32,0,0
8,2001,071300,28,28,0,3
9,2001,071300,28,28,0,1
10,2001,071300,25,24,1,0
11,2001,071300,22,22,0,0
12,2001,071300,27,27,0,0
1,2002,071300,21,21,0,0
2,2002,071300,20,20,0,0
3,2002,071300,30,30,0,0
4,2002,071300,17,17,0,0
5,2002,071300,15,14,1,0
6,2002,071300,25,25,0,0
7,2002,071300,28,28,0,0
8,2002,071300,31,31,0,0
9,2002,071300,19,18,1,0
10,2002,071300,29,29,0,0
11,2002,071300,19,19,0,0
12,2002,071300,15,15,0,0
1,2003,071300,21,21,0,0
2,2003,071300,22,22,0,0
3,2003,071300,18,18,0,1
4,2003,071300,25,24,1,0
5,2003,071300,24,23,1,1
6,2003,071300,27,26,1,0
7,2003,071300,33,33,0,1
8,2003,071300,33,32,1,0
9,2003,071300,25,25,0,0
10,2003,071300,15,13,2,0
11,2003,071300,19,19,0,0
12,2003,071300,14,14,0,0
1,2004,071300,19,19,0,0
2,2004,071300,20,19,1,0
3,2004,071300,19,19,0,0
4,2004,071300,18,16,2,0
5,2004,071300,20,19,1,0
6,2004,071300,24,23,1,1
7,2004,071300,22,21,1,0
8,2004,071300,17,17,0,0
9,2004,071300,35,34,1,1
10,2004,071300,19,18,1,0
11,2004,071300,21,20,1,0
12,2004,071300,33,33,0,0
1,2005,071300,10,8,2,0
2,2005,071300,9,9,0,0
3,2005,071300,20,20,0,1
4,2005,071300,24,24,0,0
5,2005,071300,16,16,0,0
6,2005,071300,26,26,0,0
7,2005,071300,19,18,1,0
8,2005,071300,17,17,0,0
9,2005,071300,20,18,2,0
10,2005,071300,22,22,0,0
11,2005,071300,15,15,0,2
12,2005,071300,10,9,1,0
1,2006,071300,11,11,0,1
2,2006,071300,17,17,0,0
3,2006,071300,11,11,0,0
4,2006,071300,15,15,0,1
5,2006,071300,18,17,1,0
6,2006,071300,13,12,1,0
7,2006,071300,24,24,0,1
8,2006,071300,27,27,0,0
9,2006,071300,18,16,2,0
10,2006,071300,17,17,0,0
11,2006,071300,14,14,0,1
12,2006,071300,13,13,0,0
1,2007,071300,22,21,1,0
2,2007,071300,9,9,0,0
3,2007,071300,24,24,0,0
4,2007,071300,18,18,0,0
5,2007,071300,25,24,1,0
6,2007,071300,13,12,1,0
7,2007,071300,20,19,1,0
8,2007,071300,11,11,0,0
9,2007,071300,11,11,0,0
10,2007,071300,26,25,1,1
11,2007,071300,18,18,0,0
12,2007,071300,21,21,0,0
1,2008,071300,18,18,0,0
2,2008,071300,10,10,0,1
3,2008,071300,16,16,0,0
4,2008,071300,9,9,0,0
5,2008,071300,22,21,1,0
6,2008,071300,22,21,1,0
7,2008,071300,25,25,0,0
8,2008,071300,19,19,0,0
9,2008,071300,18,18,0,0
10,2008,071300,21,21,0,0
11,2008,071300,18,18,0,0
12,2008,071300,15,15,0,1
1,2009,071300,10,10,0,0
2,2009,071300,15,14,1,0
3,2009,071300,10,10,0,0
4,2009,071300,13,13,0,0
5,2009,071300,17,17,0,1
6,2009,071300,20,19,1,0
7,2009,071300,22,22,0,0
8,2009,071300,17,16,1,0
9,2009,071300,13,13,0,1
10,2009,071300,23,22,1,0
11,2009,071300,14,14,0,0
12,2009,071300,21,21,0,1
1,2010,071300,16,15,1,0
2,2010,071300,7,7,0,0
3,2010,071300,16,16,0,0
4,2010,071300,8,8,0,1
5,2010,071300,10,10,0,0
6,2010,071300,17,17,0,0
7,2010,071300,18,18,0,0
8,2010,071300,27,27,0,0
9,2010,071300,22,22,0,0
10,2010,071300,12,12,0,1
11,2010,071300,16,16,0,0
12,2010,071300,8,7,1,0
1,2011,071300,16,16,0,0
2,2011,071300,8,8,0,0
1,1999,071400,10,10,0,0
2,1999,071400,7,7,0,0
3,1999,071400,13,13,0,0
4,1999,071400,18,18,0,1
5,1999,071400,38,38,0,2
6,1999,071400,28,28,0,1
7,1999,071400,30,28,2,2
8,1999,071400,19,19,0,0
9,1999,071400,17,17,0,0
10,1999,071400,11,10,1,0
11,1999,071400,6,6,0,0
12,1999,071400,5,5,0,0
1,2000,071400,7,7,0,0
2,2000,071400,8,8,0,0
3,2000,071400,12,12,0,0
4,2000,071400,17,16,1,0
5,2000,071400,19,19,0,0
6,2000,071400,16,16,0,0
7,2000,071400,18,18,0,0
8,2000,071400,17,17,0,0
9,2000,071400,15,15,0,0
10,2000,071400,19,19,0,0
11,2000,071400,7,7,0,0
12,2000,071400,5,5,0,0
1,2001,071400,5,5,0,0
2,2001,071400,3,2,1,0
3,2001,071400,5,4,1,0
4,2001,071400,13,13,0,0
5,2001,071400,14,14,0,0
6,2001,071400,22,21,1,0
7,2001,071400,17,16,1,0
8,2001,071400,24,23,1,0
9,2001,071400,11,10,1,0
10,2001,071400,14,14,0,0
11,2001,071400,17,17,0,0
12,2001,071400,8,8,0,0
1,2002,071400,10,10,0,0
2,2002,071400,5,5,0,0
3,2002,071400,3,3,0,0
4,2002,071400,19,19,0,1
5,2002,071400,18,17,1,0
6,2002,071400,22,22,0,0
7,2002,071400,21,21,0,0
8,2002,071400,22,21,1,0
9,2002,071400,14,14,0,0
10,2002,071400,13,13,0,0
11,2002,071400,12,12,0,1
12,2002,071400,13,12,1,0
1,2003,071400,17,17,0,0
2,2003,071400,8,8,0,0
3,2003,071400,7,7,0,0
4,2003,071400,15,15,0,0
5,2003,071400,18,18,0,0
6,2003,071400,10,10,0,0
7,2003,071400,24,22,2,0
8,2003,071400,18,18,0,0
9,2003,071400,14,14,0,0
10,2003,071400,17,17,0,0
11,2003,071400,10,10,0,0
12,2003,071400,11,11,0,0
1,2004,071400,7,7,0,0
2,2004,071400,9,7,2,0
3,2004,071400,10,10,0,0
4,2004,071400,6,6,0,1
5,2004,071400,6,6,0,0
6,2004,071400,20,20,0,0
7,2004,071400,11,11,0,0
8,2004,071400,27,27,0,0
9,2004,071400,20,20,0,1
10,2004,071400,10,10,0,0
11,2004,071400,7,7,0,0
12,2004,071400,11,11,0,0
1,2005,071400,4,4,0,0
2,2005,071400,3,3,0,0
3,2005,071400,9,8,1,0
4,2005,071400,7,7,0,0
5,2005,071400,10,10,0,1
6,2005,071400,12,12,0,0
7,2005,071400,21,21,0,0
8,2005,071400,10,9,1,0
9,2005,071400,14,14,0,0
10,2005,071400,12,12,0,0
11,2005,071400,12,12,0,0
12,2005,071400,13,13,0,0
1,2006,071400,10,10,0,0
2,2006,071400,9,9,0,0
3,2006,071400,10,10,0,0
4,2006,071400,15,15,0,0
5,2006,071400,6,6,0,0
6,2006,071400,16,16,0,0
7,2006,071400,10,10,0,0
8,2006,071400,12,12,0,0
9,2006,071400,10,10,0,0
10,2006,071400,8,8,0,0
11,2006,071400,14,14,0,0
12,2006,071400,9,9,0,0
1,2007,071400,6,6,0,0
2,2007,071400,1,1,0,0
3,2007,071400,5,5,0,0
4,2007,071400,14,14,0,0
5,2007,071400,8,8,0,0
6,2007,071400,5,5,0,0
7,2007,071400,12,12,0,0
8,2007,071400,9,9,0,0
9,2007,071400,12,12,0,0
10,2007,071400,5,5,0,0
11,2007,071400,5,4,1,0
12,2007,071400,8,8,0,0
1,2008,071400,10,10,0,0
2,2008,071400,4,4,0,0
3,2008,071400,2,2,0,0
4,2008,071400,11,11,0,0
5,2008,071400,9,9,0,0
6,2008,071400,8,8,0,0
7,2008,071400,14,14,0,0
8,2008,071400,21,21,0,0
9,2008,071400,12,12,0,0
10,2008,071400,24,24,0,0
11,2008,071400,13,13,0,0
12,2008,071400,8,8,0,0
1,2009,071400,3,3,0,0
2,2009,071400,5,5,0,0
3,2009,071400,12,12,0,0
4,2009,071400,8,8,0,0
5,2009,071400,13,13,0,0
6,2009,071400,9,9,0,0
7,2009,071400,19,19,0,0
8,2009,071400,21,21,0,0
9,2009,071400,12,12,0,0
10,2009,071400,15,15,0,0
11,2009,071400,11,10,1,0
12,2009,071400,7,7,0,0
1,2010,071400,6,6,0,1
2,2010,071400,1,1,0,0
3,2010,071400,7,7,0,0
4,2010,071400,15,15,0,0
5,2010,071400,6,6,0,0
6,2010,071400,11,11,0,2
7,2010,071400,11,11,0,0
8,2010,071400,24,24,0,0
9,2010,071400,15,15,0,0
10,2010,071400,13,13,0,1
11,2010,071400,5,5,0,0
12,2010,071400,6,6,0,0
1,2011,071400,6,6,0,0
2,2011,071400,3,3,0,0
1,1999,200401,11,9,2,1
2,1999,200401,7,6,1,2
3,1999,200401,7,6,1,2
4,1999,200401,4,4,0,1
5,1999,200401,16,13,3,2
6,1999,200401,14,10,4,6
7,1999,200401,12,12,0,3
8,1999,200401,7,7,0,1
9,1999,200401,15,13,2,0
10,1999,200401,11,8,3,0
11,1999,200401,10,7,3,2
12,1999,200401,9,8,1,0
1,2000,200401,10,8,2,2
2,2000,200401,8,6,2,1
3,2000,200401,8,8,0,1
4,2000,200401,12,11,1,5
5,2000,200401,14,10,4,8
6,2000,200401,10,8,2,0
7,2000,200401,7,4,3,1
8,2000,200401,15,10,5,1
9,2000,200401,11,11,0,2
10,2000,200401,15,11,4,0
11,2000,200401,17,12,5,4
12,2000,200401,6,6,0,1
1,2001,200401,10,10,0,2
2,2001,200401,5,3,2,1
3,2001,200401,9,7,2,0
4,2001,200401,13,7,6,2
5,2001,200401,13,11,2,4
6,2001,200401,10,6,4,4
7,2001,200401,13,9,4,1
8,2001,200401,4,3,1,3
9,2001,200401,10,5,5,4
10,2001,200401,16,13,3,3
11,2001,200401,8,6,2,2
12,2001,200401,5,3,2,2
1,2002,200401,6,4,2,1
2,2002,200401,5,4,1,0
3,2002,200401,7,4,3,0
4,2002,200401,10,8,2,1
5,2002,200401,10,9,1,2
6,2002,200401,14,11,3,0
7,2002,200401,14,10,4,3
8,2002,200401,6,4,2,3
9,2002,200401,15,10,5,3
10,2002,200401,9,8,1,1
11,2002,200401,18,18,0,1
12,2002,200401,7,7,0,0
1,2003,200401,13,13,0,3
2,2003,200401,10,7,3,3
3,2003,200401,14,11,3,0
4,2003,200401,8,7,1,0
5,2003,200401,11,10,1,0
6,2003,200401,5,5,0,0
7,2003,200401,7,4,3,1
8,2003,200401,13,11,2,2
9,2003,200401,10,10,0,1
10,2003,200401,10,10,0,1
11,2003,200401,4,4,0,0
12,2003,200401,7,6,1,0
1,2004,200401,6,5,1,1
2,2004,200401,4,4,0,0
3,2004,200401,5,5,0,2
4,2004,200401,5,5,0,2
5,2004,200401,8,7,1,1
6,2004,200401,6,5,1,4
7,2004,200401,13,13,0,3
8,2004,200401,5,4,1,2
9,2004,200401,7,6,1,1
10,2004,200401,13,12,1,3
11,2004,200401,10,9,1,2
12,2004,200401,5,4,1,1
1,2005,200401,5,5,0,0
2,2005,200401,5,4,1,0
3,2005,200401,8,7,1,1
4,2005,200401,7,7,0,2
5,2005,200401,5,4,1,0
6,2005,200401,1,1,0,1
7,2005,200401,12,11,1,0
8,2005,200401,13,8,5,1
9,2005,200401,8,6,2,1
10,2005,200401,3,2,1,1
11,2005,200401,3,3,0,2
12,2005,200401,8,7,1,1
1,2006,200401,5,4,1,2
2,2006,200401,6,6,0,0
3,2006,200401,6,5,1,1
4,2006,200401,5,4,1,3
5,2006,200401,10,10,0,3
6,2006,200401,4,4,0,1
7,2006,200401,4,2,2,4
8,2006,200401,9,7,2,1
9,2006,200401,7,6,1,1
10,2006,200401,10,8,2,4
11,2006,200401,5,5,0,1
12,2006,200401,3,3,0,2
1,2007,200401,7,7,0,3
2,2007,200401,5,5,0,0
3,2007,200401,8,7,1,1
4,2007,200401,6,6,0,1
5,2007,200401,5,5,0,3
6,2007,200401,8,8,0,2
7,2007,200401,9,7,2,3
8,2007,200401,9,6,3,1
9,2007,200401,6,3,3,5
10,2007,200401,8,8,0,5
11,2007,200401,9,8,1,1
12,2007,200401,9,9,0,2
1,2008,200401,7,7,0,3
2,2008,200401,9,8,1,0
3,2008,200401,5,3,2,0
4,2008,200401,3,2,1,1
5,2008,200401,7,7,0,3
6,2008,200401,3,1,2,0
7,2008,200401,5,4,1,1
8,2008,200401,11,10,1,1
9,2008,200401,8,7,1,4
10,2008,200401,9,8,1,1
11,2008,200401,8,8,0,0
12,2008,200401,5,5,0,0
1,2009,200401,10,8,2,3
2,2009,200401,6,6,0,1
3,2009,200401,6,5,1,1
4,2009,200401,7,6,1,1
5,2009,200401,6,6,0,1
6,2009,200401,11,8,3,4
7,2009,200401,15,12,3,3
8,2009,200401,6,6,0,2
9,2009,200401,6,4,2,0
10,2009,200401,7,6,1,1
11,2009,200401,6,5,1,0
12,2009,200401,15,13,2,2
1,2010,200401,10,10,0,0
2,2010,200401,6,5,1,0
3,2010,200401,4,2,2,4
4,2010,200401,6,5,1,2
5,2010,200401,10,9,1,6
6,2010,200401,9,8,1,2
7,2010,200401,11,9,2,6
8,2010,200401,6,5,1,3
9,2010,200401,15,15,0,0
10,2010,200401,5,4,1,2
11,2010,200401,8,8,0,1
12,2010,200401,13,11,2,2
1,2011,200401,8,8,0,1
2,2011,200401,5,5,0,0
1,1999,831600,27,26,1,1
2,1999,831600,24,22,2,4
3,1999,831600,35,32,3,0
4,1999,831600,24,23,1,1
5,1999,831600,22,22,0,0
6,1999,831600,17,16,1,1
7,1999,831600,27,24,3,1
8,1999,831600,34,32,2,0
9,1999,831600,15,14,1,1
10,1999,831600,13,9,4,0
11,1999,831600,16,16,0,1
12,1999,831600,18,15,3,0
1,2000,831600,24,22,2,0
2,2000,831600,19,17,2,1
3,2000,831600,25,23,2,0
4,2000,831600,16,16,0,0
5,2000,831600,25,24,1,0
6,2000,831600,21,19,2,0
7,2000,831600,29,27,2,2
8,2000,831600,26,25,1,0
9,2000,831600,27,25,2,0
10,2000,831600,20,18,2,0
11,2000,831600,22,19,3,0
12,2000,831600,27,27,0,0
1,2001,831600,21,18,3,0
2,2001,831600,26,26,0,0
3,2001,831600,15,14,1,0
4,2001,831600,18,16,2,0
5,2001,831600,23,22,1,2
6,2001,831600,23,23,0,1
7,2001,831600,48,40,8,2
8,2001,831600,34,31,3,1
9,2001,831600,23,22,1,0
10,2001,831600,31,30,1,0
11,2001,831600,16,14,2,2
12,2001,831600,18,16,2,1
1,2002,831600,24,23,1,0
2,2002,831600,17,16,1,1
3,2002,831600,22,20,2,3
4,2002,831600,28,28,0,2
5,2002,831600,24,24,0,1
6,2002,831600,28,25,3,0
7,2002,831600,26,25,1,1
8,2002,831600,23,23,0,0
9,2002,831600,28,24,4,0
10,2002,831600,21,20,1,0
11,2002,831600,23,22,1,0
12,2002,831600,24,22,2,0
1,2003,831600,20,18,2,1
2,2003,831600,17,17,0,0
3,2003,831600,22,21,1,3
4,2003,831600,24,23,1,2
5,2003,831600,26,22,4,1
6,2003,831600,24,22,2,0
7,2003,831600,24,22,2,0
8,2003,831600,32,31,1,0
9,2003,831600,37,33,4,0
10,2003,831600,30,27,3,1
11,2003,831600,16,15,1,1
12,2003,831600,32,30,2,4
1,2004,831600,20,19,1,1
2,2004,831600,23,21,2,2
3,2004,831600,24,22,2,1
4,2004,831600,25,24,1,1
5,2004,831600,16,15,1,0
6,2004,831600,16,14,2,0
7,2004,831600,21,21,0,2
8,2004,831600,18,18,0,0
9,2004,831600,12,11,1,0
10,2004,831600,14,12,2,1
11,2004,831600,13,13,0,0
12,2004,831600,13,13,0,0
1,2005,831600,17,17,0,1
2,2005,831600,12,11,1,2
3,2005,831600,20,19,1,0
4,2005,831600,16,14,2,0
5,2005,831600,14,14,0,0
6,2005,831600,18,17,1,1
7,2005,831600,8,8,0,0
8,2005,831600,13,13,0,3
9,2005,831600,9,9,0,2
10,2005,831600,15,14,1,2
11,2005,831600,11,11,0,1
12,2005,831600,17,16,1,1
1,2006,831600,19,17,2,0
2,2006,831600,11,11,0,1
3,2006,831600,23,22,1,0
4,2006,831600,9,9,0,0
5,2006,831600,17,14,3,3
6,2006,831600,13,12,1,0
7,2006,831600,14,14,0,4
8,2006,831600,18,16,2,0
9,2006,831600,22,21,1,1
10,2006,831600,14,13,1,3
11,2006,831600,11,11,0,2
12,2006,831600,20,19,1,1
1,2007,831600,23,21,2,1
2,2007,831600,15,15,0,0
3,2007,831600,22,21,1,1
4,2007,831600,15,14,1,1
5,2007,831600,11,10,1,0
6,2007,831600,17,15,2,1
7,2007,831600,18,17,1,1
8,2007,831600,25,22,3,2
9,2007,831600,19,18,1,1
10,2007,831600,12,11,1,0
11,2007,831600,16,15,1,0
12,2007,831600,18,18,0,1
1,2008,831600,15,12,3,2
2,2008,831600,9,7,2,1
3,2008,831600,11,11,0,3
4,2008,831600,17,15,2,0
5,2008,831600,15,15,0,1
6,2008,831600,12,8,4,1
7,2008,831600,17,16,1,1
8,2008,831600,23,19,4,0
9,2008,831600,19,17,2,3
10,2008,831600,30,27,3,6
11,2008,831600,12,12,0,0
12,2008,831600,15,15,0,0
1,2009,831600,16,15,1,3
2,2009,831600,18,15,3,4
3,2009,831600,21,20,1,3
4,2009,831600,16,14,2,1
5,2009,831600,19,17,2,1
6,2009,831600,14,13,1,0
7,2009,831600,15,13,2,0
8,2009,831600,24,23,1,1
9,2009,831600,16,15,1,2
10,2009,831600,18,16,2,1
11,2009,831600,20,20,0,2
12,2009,831600,15,15,0,1
1,2010,831600,16,16,0,0
2,2010,831600,16,14,2,1
3,2010,831600,16,16,0,1
4,2010,831600,12,12,0,1
5,2010,831600,8,8,0,0
6,2010,831600,25,25,0,1
7,2010,831600,16,14,2,0
8,2010,831600,19,18,1,1
9,2010,831600,13,11,2,1
10,2010,831600,8,8,0,0
11,2010,831600,11,11,0,1
12,2010,831600,17,17,0,0
1,2011,831600,10,9,1,0
2,2011,831600,9,8,1,1
1,1999,220902,31,28,3,5
2,1999,220902,35,31,4,0
3,1999,220902,34,30,4,15
4,1999,220902,26,22,4,3
5,1999,220902,42,38,4,5
6,1999,220902,38,33,5,9
7,1999,220902,42,40,2,9
8,1999,220902,32,27,5,3
9,1999,220902,36,30,6,9
10,1999,220902,30,26,4,10
11,1999,220902,32,27,5,2
12,1999,220902,33,27,6,8
1,2000,220902,32,28,4,6
2,2000,220902,28,24,4,0
3,2000,220902,30,25,5,1
4,2000,220902,26,22,4,4
5,2000,220902,32,23,9,6
6,2000,220902,23,17,6,8
7,2000,220902,18,15,3,1
8,2000,220902,32,25,7,3
9,2000,220902,29,28,1,8
10,2000,220902,25,16,9,1
11,2000,220902,29,22,7,1
12,2000,220902,20,19,1,0
1,2001,220902,22,18,4,5
2,2001,220902,24,20,4,3
3,2001,220902,20,19,1,5
4,2001,220902,25,20,5,2
5,2001,220902,25,20,5,4
6,2001,220902,24,23,1,2
7,2001,220902,35,31,4,3
8,2001,220902,26,24,2,9
9,2001,220902,29,28,1,1
10,2001,220902,23,22,1,0
11,2001,220902,20,18,2,2
12,2001,220902,28,25,3,1
1,2002,220902,27,22,5,2
2,2002,220902,20,17,3,4
3,2002,220902,30,24,6,5
4,2002,220902,21,17,4,6
5,2002,220902,27,23,4,4
6,2002,220902,16,12,4,5
7,2002,220902,25,20,5,5
8,2002,220902,23,19,4,6
9,2002,220902,43,35,8,0
10,2002,220902,25,24,1,0
11,2002,220902,31,26,5,3
12,2002,220902,20,18,2,0
1,2003,220902,28,27,1,5
2,2003,220902,18,16,2,2
3,2003,220902,22,19,3,3
4,2003,220902,16,15,1,0
5,2003,220902,20,18,2,1
6,2003,220902,23,21,2,1
7,2003,220902,29,26,3,4
8,2003,220902,21,17,4,6
9,2003,220902,27,22,5,1
10,2003,220902,22,20,2,1
11,2003,220902,21,17,4,2
12,2003,220902,37,36,1,2
1,2004,220902,26,23,3,4
2,2004,220902,23,21,2,3
3,2004,220902,24,21,3,0
4,2004,220902,19,16,3,1
5,2004,220902,14,13,1,4
6,2004,220902,21,18,3,5
7,2004,220902,41,39,2,3
8,2004,220902,40,37,3,0
9,2004,220902,28,27,1,8
10,2004,220902,22,21,1,3
11,2004,220902,24,23,1,5
12,2004,220902,24,23,1,2
1,2005,220902,18,15,3,4
2,2005,220902,19,16,3,8
3,2005,220902,19,18,1,5
4,2005,220902,14,12,2,2
5,2005,220902,20,19,1,2
6,2005,220902,28,24,4,3
7,2005,220902,26,24,2,4
8,2005,220902,33,32,1,3
9,2005,220902,15,14,1,4
10,2005,220902,19,15,4,5
11,2005,220902,25,22,3,6
12,2005,220902,10,10,0,0
1,2006,220902,29,26,3,2
2,2006,220902,16,15,1,4
3,2006,220902,20,18,2,3
4,2006,220902,24,20,4,2
5,2006,220902,25,21,4,6
6,2006,220902,23,22,1,6
7,2006,220902,27,25,2,6
8,2006,220902,18,16,2,10
9,2006,220902,26,21,5,11
10,2006,220902,20,20,0,5
11,2006,220902,22,21,1,4
12,2006,220902,22,19,3,2
1,2007,220902,13,12,1,4
2,2007,220902,15,14,1,7
3,2007,220902,13,13,0,9
4,2007,220902,14,12,2,7
5,2007,220902,18,17,1,7
6,2007,220902,19,17,2,12
7,2007,220902,24,20,4,6
8,2007,220902,18,15,3,7
9,2007,220902,23,19,4,13
10,2007,220902,37,34,3,7
11,2007,220902,19,18,1,2
12,2007,220902,25,25,0,3
1,2008,220902,19,14,5,10
2,2008,220902,16,15,1,7
3,2008,220902,23,21,2,6
4,2008,220902,23,20,3,1
5,2008,220902,13,13,0,9
6,2008,220902,16,15,1,5
7,2008,220902,28,24,4,6
8,2008,220902,17,12,5,5
9,2008,220902,15,13,2,8
10,2008,220902,23,22,1,4
11,2008,220902,11,10,1,5
12,2008,220902,13,12,1,2
1,2009,220902,12,11,1,3
2,2009,220902,21,20,1,15
3,2009,220902,9,8,1,3
4,2009,220902,16,12,4,6
5,2009,220902,18,15,3,6
6,2009,220902,10,8,2,11
7,2009,220902,13,11,2,7
8,2009,220902,14,8,6,10
9,2009,220902,35,31,4,4
10,2009,220902,23,21,2,1
11,2009,220902,19,18,1,3
12,2009,220902,15,15,0,2
1,2010,220902,23,21,2,6
2,2010,220902,11,9,2,2
3,2010,220902,16,15,1,7
4,2010,220902,14,13,1,4
5,2010,220902,24,19,5,4
6,2010,220902,18,15,3,5
7,2010,220902,27,24,3,5
8,2010,220902,29,26,3,6
9,2010,220902,26,23,3,3
10,2010,220902,20,20,0,4
11,2010,220902,19,18,1,4
12,2010,220902,17,17,0,1
1,2011,220902,21,21,0,8
2,2011,220902,12,10,2,1
1,1999,200300,25,23,2,8
2,1999,200300,15,11,4,2
3,1999,200300,23,23,0,9
4,1999,200300,11,7,4,4
5,1999,200300,24,22,2,0
6,1999,200300,19,15,4,13
7,1999,200300,21,14,7,9
8,1999,200300,21,18,3,8
9,1999,200300,16,14,2,3
10,1999,200300,28,22,6,2
11,1999,200300,13,11,2,3
12,1999,200300,20,20,0,2
1,2000,200300,19,16,3,11
2,2000,200300,14,12,2,14
3,2000,200300,18,15,3,11
4,2000,200300,15,12,3,7
5,2000,200300,15,12,3,10
6,2000,200300,13,9,4,4
7,2000,200300,13,11,2,6
8,2000,200300,31,26,5,8
9,2000,200300,23,19,4,5
10,2000,200300,21,19,2,8
11,2000,200300,29,22,7,5
12,2000,200300,19,15,4,1
1,2001,200300,11,9,2,1
2,2001,200300,14,10,4,3
3,2001,200300,11,10,1,4
4,2001,200300,16,16,0,4
5,2001,200300,24,19,5,9
6,2001,200300,31,19,12,9
7,2001,200300,19,13,6,6
8,2001,200300,16,13,3,8
9,2001,200300,16,7,9,8
10,2001,200300,17,15,2,1
11,2001,200300,11,10,1,3
12,2001,200300,16,10,6,2
1,2002,200300,10,8,2,8
2,2002,200300,13,13,0,2
3,2002,200300,19,18,1,5
4,2002,200300,24,22,2,12
5,2002,200300,22,18,4,3
6,2002,200300,11,9,2,12
7,2002,200300,17,15,2,2
8,2002,200300,16,12,4,3
9,2002,200300,17,15,2,2
10,2002,200300,12,10,2,0
11,2002,200300,17,17,0,3
12,2002,200300,19,17,2,3
1,2003,200300,9,8,1,0
2,2003,200300,6,4,2,1
3,2003,200300,21,19,2,2
4,2003,200300,21,19,2,2
5,2003,200300,19,14,5,1
6,2003,200300,16,12,4,2
7,2003,200300,28,24,4,3
8,2003,200300,17,16,1,4
9,2003,200300,21,17,4,12
10,2003,200300,15,13,2,1
11,2003,200300,11,11,0,4
12,2003,200300,6,6,0,2
1,2004,200300,18,13,5,7
2,2004,200300,14,11,3,3
3,2004,200300,14,13,1,6
4,2004,200300,7,7,0,7
5,2004,200300,19,16,3,0
6,2004,200300,21,17,4,1
7,2004,200300,26,24,2,5
8,2004,200300,14,11,3,4
9,2004,200300,8,7,1,2
10,2004,200300,16,15,1,15
11,2004,200300,12,12,0,4
12,2004,200300,16,14,2,3
1,2005,200300,10,9,1,2
2,2005,200300,12,8,4,5
3,2005,200300,13,11,2,2
4,2005,200300,15,15,0,4
5,2005,200300,10,10,0,11
6,2005,200300,14,11,3,5
7,2005,200300,12,10,2,5
8,2005,200300,15,12,3,6
9,2005,200300,15,10,5,0
10,2005,200300,20,18,2,6
11,2005,200300,15,14,1,3
12,2005,200300,13,12,1,8
1,2006,200300,20,20,0,4
2,2006,200300,19,14,5,4
3,2006,200300,19,18,1,4
4,2006,200300,14,13,1,5
5,2006,200300,17,14,3,5
6,2006,200300,13,13,0,4
7,2006,200300,7,7,0,10
8,2006,200300,15,13,2,8
9,2006,200300,15,12,3,1
10,2006,200300,16,15,1,9
11,2006,200300,18,16,2,6
12,2006,200300,14,13,1,9
1,2007,200300,11,11,0,5
2,2007,200300,15,14,1,4
3,2007,200300,13,12,1,2
4,2007,200300,14,13,1,8
5,2007,200300,15,15,0,6
6,2007,200300,13,10,3,9
7,2007,200300,16,13,3,4
8,2007,200300,17,13,4,7
9,2007,200300,14,12,2,6
10,2007,200300,11,9,2,5
11,2007,200300,10,8,2,7
12,2007,200300,12,11,1,7
